brandname,pid,pname,age,tags,repurchased,like_c,concern_list,skin_type,score,date,text
조르지오 아르마니,66868,디자이너 쉐이핑 크림 파운데이션,33,"['지속력좋은', '파운데이션추천', '밀착력좋은', '건성파운데이션추천', '추천템', '인생템']",0,0,"건조함,피부톤",건성,5,2017-01-20,겨울에 쓰기 너무 좋아요. 전 4호를 구매했는데 화사한 느낌을 주고 싶어서 플루이드 쉬어 7호랑 섞어 쓰니 진짜 굿굿. 인위적인 광을 싫어하는데 얘는 딱 무너지면서 예쁘게 광이 돌아요. 손으로 톡톡 두들기듯 펴 발라주면 되고요. 단지형이라 불편한 거랑… 비싼거 빼고는… 굿!  #지속력좋은 #파운데이션추천 #밀착력좋은 #건성파운데이션추천 #추천템 #인생템
조르지오 아르마니,66868,디자이너 쉐이핑 크림 파운데이션,31,[],0,0,"모공,주름,건조함",중성,5,2016-12-19,"발림성,지속력 각 5점 . 커버력 4.5점 가격대비 용량 3점 완전 저의 인생파운데이션이랍니다~! 0호색상 회색빛이긴한데 나중에 되면 화사해져서 좋아용~~~>>"
조르지오 아르마니,66868,디자이너 쉐이핑 크림 파운데이션,33,"['살짝쿵다크닝', '색상어두운듯']",1,1,"각질,건조함,트러블",복합성,4,2016-12-13,쪼큼 어두움 촉촉매끈해 보이는 장점 #살짝쿵다크닝#색상어두운듯 . 제가살땐 0호없었음~
조르지오 아르마니,66868,디자이너 쉐이핑 크림 파운데이션,29,"['이거왜안사', '발림성좋은', '건성파데']",0,0,"건조함,피부톤,트러블",건성,4,2016-10-20,"#이거왜안사 #발림성좋은 #건성파데
비싸긴 한데 발림성 최고!
크림 파데라서 초크초크 ㅠㅠ난리남!
근데 촉촉해서 다크닝은 쩔탱...
이거랑 입생 세럼 파데랑 섞어썼더니 망함 ㅜㅜ
다크닝 복구불가ㅠㅠ얼굴 시커매짐..
이제품이랑 파우더를 같이쓰면 지속력도 괜찮구
다크닝도 없음!
색상도 잘뽑았고 밀착력도 너무 좋고 내 피부인데 이쁜 피부로 만들어줌~~~ 짱짱"
에스케이투,28864,아티산 브러시 파운데이션,29,['비추템'],0,0,"주름,건조함,피부톤",건성,1,2017-04-06,"커버력은 좋으나
너무 두껍고, 건조하게 발립니다

가성비가 제일 떨어지는 브랜드 아닌가 싶어요
비추비추 #비추템 "
에스케이투,28864,아티산 브러시 파운데이션,31,"['리즈갱신', '자연스러운', '촉촉한', '인생템']",1,0,"잡티,건조함,민감성",건성,5,2017-01-31,크림인파운데이션 퍼프 때부터 쓰고 있는데 악건성에 극예민 피부를 갖고 있는 제가 유일하게 사용가능한 파운데이션이기도 해요... 여러 쿠션을 사용해봤는데 항상 다음날이나 그 이튿날에 꼭 좁쌀여드름이 펴요 썬크림만 바르는 날이 더 많긴하지만 약속이 있는 날은 이 파운데이션 사용해요~ 커버력은 조금 약하지만 촉촉해요 ! #리즈갱신 #자연스러운 #촉촉한 #인생템
에스케이투,28866,1분 살롱 라이트핏 파운데이션,28,"['지속력좋은', '자연스러운', '촉촉한']",0,0,"모공,주름,건조함",건성,4,2018-03-30,"에스케이투 1분 살롱 라이핏 파운데이션은 
얇게 발리고 지속력이 좋아요!!
얼굴이 광도 은은하게 나서 예쁜 피부표현을 만들 수 있는데
용량대비 가격이 비싸요 ㅠㅠ
그래도 예쁜 피부표현과 지속력이 좋아 사용했습니다~! #지속력좋은 #자연스러운 #촉촉한 "
에스케이투,28866,1분 살롱 라이트핏 파운데이션,34,"['커버력좋은', '지속력좋은', '다크닝없는', '예쁘게무너지는']",0,0,주름,건성,5,2016-11-22,4배 응축된 피테라성분으로 피부에 밀착되어 잡티와 커버력에 ...너무 보들보들해 모공을 후비고 들어갈것같은 촉감과 얇디 얇음 #커버력좋은 #지속력좋은 #다크닝없는 #예쁘게무너지는 
샤넬,24297058,비타뤼미에르 훌루이드 파운데이션,27,[],0,0,"모공,각질,주름",복합성,3,2018-05-02,"20호 사용해봄. 확실히 요즘 스타일 파데는 아님. 일단 지속력 그닥, 색도 별로 화사하지 않음. 누렇다는게 정답. 촉촉하다 말고는 잘 모르겠음. 샤넬 파데 체험 정도로 끝인 상품이었음"
웻앤와일드,21845259,포토포커스 파운데이션,25,['자연스러운'],0,2,"모공,건조함,피지과다",지성,2,2017-09-28,"얼굴에 발라본 적이 몇 번 없어서 정확한 후기는 아닐듯 해요 이유는...냄새가..ㅜㅠ 기름 쩐내라고 해야할까요? 냄새가 이상하고 좀 진해요ㅠ 그래도 후기를 올리자면 뚜껑을 돌려열면 팁? 스패츌러가 달려있어요! 밀착력 있고 얇게 발리는 편입니다 커버력은 크게 없는 편이구요 사진은 붉은기나 갈색, 푸른 핏줄 커버 사진이에요ㅎ 그리고 매트한 파운데이션입니다 그렇다고 막 매트하진 않아서 발랏을 때 살짝의 끈적임이 있는 편이지만 심하진 않아요 색상은 올린 사진과 정말 흡사합니다! 쿠팡직구로 5800인가에 구매했어요! #자연스러운"
이니스프리,17117,스마트 파운데이션 퍼펙트 커버 SPF33 PA+++,25,[],0,0,"모공,트러블",지성,1,2017-11-27,"진짜안맞더라구여 커버도 별로고 ㅜㅜ
트러블 유발됫고 매트하고 건조하고"
이니스프리,17117,스마트 파운데이션 퍼펙트 커버 SPF33 PA+++,38,[],0,0,"모공,주름,민감성",복합성,3,2017-03-09,파운데이션과 블렘딩하여 바르기 좋음. 컨실러 효과가 있긴한데 좀 무거운 느낌. 발림성 졸고 커버력은 확실히 있음. 그렇지만 스마트 하다고까진 못 느낀 제품. 사이즈가 생각보다 작아서 온라인 구매 후 실망했지만.. 적은용량으로도 커버잘됨. 첨에 양 조절 실패해서 연극 분장 하고 출근할뻔 한 제품. 생각보다 오래씀
이니스프리,17117,스마트 파운데이션 퍼펙트 커버 SPF33 PA+++,29,"['커버력좋은', '지속력좋은', '촉촉한', '추천템', '자연스러운']",1,0,"모공,잡티",복합성,5,2017-02-05,"제가 주근깨나 잡티가 엄청많아서 고민이였는데 친구 추천으로 한번 사봤는데 커버력도 좋고 지속력도 좋아요 또 제생각일지는 모르겠지만 되게 촉촉한거 같아요~~~♡♡ 그래서 3번이나 재구매했어요!!!!! 
#커버력좋은 #지속력좋은 #촉촉한 #추천템 #자연스러운"
이니스프리,17117,스마트 파운데이션 퍼펙트 커버 SPF33 PA+++,18,[],1,0,"모공,트러블,피지과다",복합성,5,2017-01-23,"처음애 저는 고정관념이 있어기에 저렴한 파운데이션은 그냥 피부톤맞추는거라생각했는데 그편견을  부순 이니스프리 스마트파운데이션입니다 정말 스마트한상품
커버가장난아닙니다 그래도너무큰잡티나 큰여드름은 한번더컨실러로 커버해야합니다 아뮤튼 가격대비 퀄리티는좋아요👍👍"
이니스프리,17117,스마트 파운데이션 퍼펙트 커버 SPF33 PA+++,30,"['뷰티템연말정산', '비추템']",1,0,"모공,주름,트러블",건성,2,2017-01-06,"흔치않게 재구매한 제품인데, 실수였다. 건성인 나에게는 이니스프리 파운데이션은 노노. 이니스프리 완전 좋아하는데 파운데이션만큼은 미샤로 가야겠다. 근데 휴대성은 좋다. #뷰티템연말정산 #비추템"
이니스프리,17125,스마트 파운데이션 워터밸런싱,26,"['커버력좋은', '촉촉한', '무난템']",0,2,"모공,트러블",복합성,3,2017-12-11,"여행가서 사용하려고 구매했던 제품이에요. 크기가 작아서 휴대가 편하고 제품력도 상당한 편이에요! 무너짐이 예쁘지 않은 게 단점인 것 같아요..ㅠㅠ 평소에는 손이 자주 가는 제품은 아니지만 정말 무난무난하게 사용할 수 있어요. 저는 커버가 아니라 워터밸런싱을 구매했는데 커버도 꽤 괜찮게 됩니당!!
 #커버력좋은 #촉촉한 #무난템"
이니스프리,17125,스마트 파운데이션 워터밸런싱,15,"['촉촉한', '추천템']",1,0,"건조함,민감성,트러블",건성,4,2017-05-08,"개인적으로 수분밸런싱이라 그런지 정말 촉촉하고 얼굴이 당기지도 않더라구요!ㅎㅎ 딱맞는 호수를 잘 선택한거 같아요, 얼굴에 발랐을때 ' 노래보인다'라는 생각이 안들고요,어느정도 커버력은 있는거 같아요,하지만 저는 악건성에 가까운편이라 코에 각질이 많은편인데 코가 약간 뜨더라구요 ㅠㅜ 악건성이신 분들 각질케어 꼭해주시고 발라주세용👍 #촉촉한 #추천템 "
이니스프리,17125,스마트 파운데이션 워터밸런싱,28,[],0,0,"민감성,트러블,아토피",복합성,4,2017-03-09,이거 기대안하고 샀는데 생각보다 좋아요. 용량이 적어서 금방 쓸수있어서 위생적일 것 같습니다!
이니스프리,17125,스마트 파운데이션 워터밸런싱,24,[],1,0,"각질,건조함,피지과다",복합성,3,2017-03-09,엄청 촉촉하진 않지만 그렇다고 건조하지 않아서 좋아요. 그냥 가볍게 바르긴 좋은거 같아요. 지속력이 좀 떨어지는 거 빼면 나름 괜찮아요.
데코라걸,34307979,페이퍼 파운데이션,30,"['페이퍼파운데이션', '데코라걸', '파운데이션', '기름종이', '수정화장', '지성피부', '수정메이크업', '메이크업방법']",0,1,"주름,건조함,트러블",건성,3,2018-03-09,"핸디하게 들고다니면서 수정화장 할 수 있는 ‘페이퍼 파운데이션’ 일반 기름종이와는 다르게 유분기는 잡아주고 뽀송하게 피부보정까지 해주는 똑쟁이 아이템이예요^^~ 묻어잇는 파우더 양도 넉넉하고 페이퍼도 40매나 들어있어서 실용성 짱! 여행용, 외출용으로 수정화장 하기에 요긴한 유니크 아이템 ‘페이퍼 파운데이션’! 추천합니다~#페이퍼파운데이션#데코라걸#파운데이션#기름종이#수정화장#지성피부#수정메이크업#메이크업방법"
미샤,32261,매직 쿠션 모이스처 SPF50+ PA+++ (베티붑 에디션),16,[],0,0,"잡티,피부톤,트러블",중성,2,2017-04-11,"미샤 매직 쿠션 나한테만 너무 노란끼가 돌았어?
자연스러운 베이스 선호해서 23호 샀는데
아무리 23호라고 해도,, 너무 노랗고
주름같은데에 끼이는 거도 있고 해서 난 별로였어ㅜ"
미샤,32261,매직 쿠션 모이스처 SPF50+ PA+++ (베티붑 에디션),21,[],1,0,"각질,주름,건조함",복합성,4,2017-03-08,"겁나 싸서 많이 썻던 제품 모이스처 광 장난아님 
나한테 잘맞고 너무 좋아서 애들한테 추천했는데 그때 우리반 여자애들 5명이 샀음 근데 한명은 별로라그러고 나머진좋다그럼 사람마다다를듯"
어퓨,6176435,에어핏 누드 파운데이션 SPF35 PA ++,29,"['촉촉한', '지속력좋은']",0,0,"잡티,건조함,민감성",건성,4,2017-12-10,"어퓨 리무버 사러 갔다가 럭키박스로 득템하게 된 파데입니다!
파데 특유의 텁텁한 느낌이 싫어서 베이스는 주로 비비를 쓰곤 하는데, 어퓨 에어핏 누드파운데이션은 텁텁하지 않고 네이밍처럼 매우 가벼운 느낌이어서 좋았습니다!
용량은 작지만 스포이드로 한두방울씩 떨어트려서 사용하니 위생적이고, 생각보다 오래 쓰더라구요 :)
오히려 저는 파데로 유명한 타 브랜드 제품보다 가격도 훨씬 저렴하고 제품의 질도 좋아서 재구매 의사 있습니당!#촉촉한 #지속력좋은"
어퓨,6176435,에어핏 누드 파운데이션 SPF35 PA ++,24,"['커버력좋은', '지속력좋은', '촉촉한', '추천템', '리즈갱신']",1,0,"잡티,건조함,민감성",건성,4,2017-02-08,#커버력좋은 #지속력좋은 #촉촉한 제품입니다만 시간이 지나면 뭔가 누렇게 떠서 수정 화장이 필요합니다 ㅋㅋ 그래도 건성에겐 #추천템! #리즈갱신!
아리따움,63151,올데이 스포츠 커버,28,[],0,0,"각질,잡티",복합성,4,2017-11-29,"* 피부타입 ; 수부지, 속건성 / 피부톤 ; 22-23호

약지 손가락에 묻혀서 손등에 양조절 후 극소량만 얼굴에 콕 찍어서 블렌딩 해주니까 밀착력 엄청 좋고 갈색 다크써클/코밑 홍조 커버 짱짱하게 돼요.
써보니까 이 제품은 양조절이 관건이더라구요.
기초를 탄탄하게 하고 손가락으로 극소량만 얇게 올려서 밀듯이 블렌딩 해준 뒤 촉촉한 파데나 쿠션을 올려주면 깔끔하게 유지되요.
지속력은 수정없이 8시간 정도 유지되고, 얇게 올려서 무너짐도 더럽지 않고 뭉침없이 사라져요. 양조절만 잘한다면 무너짐 걱정없이 사용할 수 있을 것 같아요."
아리따움,63151,올데이 스포츠 커버,19,"['커버력좋은', '추천템']",1,2,건조함,건성,4,2017-08-07,양이 진짜 많고 가격도 굉장히 저렴해요 제가 건성이여서 좀 건조한편이 없지 않아있었고 좀 두껍다는 느낌은 받았는데 여름에 땀 많이날때 진짜 여름에 사용하기엔 정말 좋은 것같아요 #커버력좋은 #추천템 
아리따움,63151,올데이 스포츠 커버,30,"['추천템', '득템', '컨실러', '인생템']",0,1,트러블,복합성,5,2017-05-30,"늘 리퀴드 컨실러를 사용했었는데
뷰티유투버 통해 구입하게 된 컨실러에요!

꾸덕꾸덕한 느낌이고 넘넘 만족스러워요!!
양도 많아서 언제 다 쓸수 잇을지;;ㅋㅋㅋ

대만족이랍니당!

#추천템 #득템 #컨실러 #인생템"
아리따움,63151,올데이 스포츠 커버,17,[],0,0,"건조함,민감성,트러블",건성,2,2017-03-09,커버력이 많이좋지도않고 너무꾸덕해요 점도안가려지고 눈밑엦사용하려하니까뭉쳐요
아리따움,63151,올데이 스포츠 커버,26,"['컨실러', '대용량컨실러', '파데대용', '무난무난', '베이스메이크업', '지속력좋은', '컨실러파운데이션']",0,1,"모공,각질,주름",복합성,3,2017-03-09,"#컨실러 #대용량컨실러 #파데대용 #무난무난 #베이스메이크업 #지속력좋은 #컨실러파운데이션

이게 여름에 샀을때 퍼프에 해서 파데처럼 바르니까 무너짐도없고 오래지속되서 너무좋았는데 겨울에 컨실러로 쓰려니까 얇게 발리지않아서 못쓰고 있어요
날씨가 더워질때 추천하고싶은 컨실러에요
양조절잘해서 바르면 밀착력은 좋아요"
